id_pyme,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807
1,26294426.55,15793842.82,18356380.65,24013998.32,35456263.49,14619855.23,8118575.85,30478522.41,8673497.72,36094920.24,28384401.08,25651757.39,26447440.75,24119955.17,24092588.65,22579991.96,30693968.57,34854210.89,55728528.2,65583073.11,32566038.04,55896108.5,37068455.55,53321662.32
2,3756429.69,4826050.02,6401687.09,3033548.56,8110079.67,6443906.91,4212097.85,5936436.45,2134688.13,6063007.6,2342628,2707793.27,5410730.36,2583219.55,6468799.77,9685349.19,8415130.04,5195089.97,3838375.86,3786833,3764202.2,5019839.27,3063154.67,3513455.25
3,4831845.09,5300807.26,4724757.84,5174609.82,5331693.19,4216384.13,5435539.37,5169893.44,4906689.87,5914000.75,6202294.02,5231824.59,5115300.04,5701658.77,5688405.59,5773129.77,5262046.75,5643156.61,4253574.45,6838438.63,7202336.36,6781457.42,6881790.11,5991182.35
4,11452.4,609332,556195.8,7652.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10193496.43,10108220.96,11535952.15,13619637.85,9996365.26,9889226.33,18391218.89,12749647.69,10964016.5,11144178.24,11774094.89,11880378.46,13776666.92,9799125.79,10898259.27,12881003.05,11069968.86,17339758.52,12288270.02,11116909.54,9423978.19,15997884.89,11409323.5,12967141.96
6,0,0,0,0,0,0,0,0,104468.92,118163.65,5035292.64,4063835.3,3491080.85,5544698.89,4809330.74,2398451.73,2600484.99,1851467.38,2536771.86,2811833.54,1998275.69,3318300.17,8483943.02,3980501.08
7,1849833.59,1172303.3,972071.11,1056128.85,1010902.67,1042505.24,998302.25,902121.76,752541.02,771543.86,731871.44,727940.38,1385879.28,775407.9,818024.68,799798.66,825376.14,1033574.66,779435.63,776659.59,920330.92,799384.75,674789.19,879260.16
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13400044.65,22460278.15,13097519.38,19882813.37,16087228.14,11506433.01,9181235.63,12675398.58,8417292.47,13161116.11,9973314.13,16433857.01,6681665.45,12765466.22,6185619.6,7007427.27,12835444.16,4043776.54,5551663.29,8764544.03,6699002.31,8766741.02,11050757.98,10136988.9
10,874847,446449,711757,324003,184898,41755,57982,94872,113272,185420.2,110125.5,70690,133458.5,113654.8,162280,111166,134804,153476.5,116107.1,143930.22,278566.4,346576.2,297095.82,243091
11,14444041.5,14014523.13,11870203.5,15034690,15372431.01,18311025,22819577.5,21958599.5,15830295.5,16845220.61,15283951.44,15918428.21,22376972.5,16274504,16338656.5,13866454.76,14598250,21087327.22,24501688.5,22179755,16919537,14600481.21,11788081.24,17654501.5
12,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15970189.17,18225014.77,17938905.8,20132898.56,20126330.02,21455932.24,19711502.48,24771207.23,19341465.33,24955527.78,20520995.64,21550482.86,23019510.4,17758444.37,24874418.81,25086655.02,17773118.27,22942702.54,18496994.54,24252667.58,31331148.6,28575762.71,28052149.68,26449569.2
14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,28.61,0,0,0,0,500,0,0
15,7865398.76,9508818.28,6686629.6,8729850.58,12579641.9,7324706.07,5880199.14,8987963.51,5854553.84,8525431.32,5365026.86,5223907.68,7245833.55,6345156.63,6864039.19,8322540.48,16782363.86,7713320.38,4260490.79,6285547.22,5142041.5,6575233.54,6063784.6,6744770.43
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14606814.7,12249830.15,13910539.95,16634158.2,10544372.02,12356945.92,10838863.86,13100012.67,10174739.31,15553193.18,11190684.23,11363040.62,19999825.08,15011924.94,14881270.18,15638863.9,12110900.68,10821986.35,10553935.02,11821974.7,12853562.01,12932985.6,14259441.4,15710286.35
18,5060001,0,190000,210000,185500,183000,113000,200000,172000,200000,180000,178000,184000,185000,190000,178000,172000,221000,472000,362000,225500,190000,382000,179000
